id_vaga,data_anuncio,titulo_vaga,titulo_resumo,faixa_salarial,empresa_contratante,estado,cidade,url,descricao,beneficios,regimeContrato
29934572,2024-08-01T23:59:59Z,Analista Business Intelligence,analista-business-intelligence,não disponível,Confidencial,SP,São Bernardo do Campo,/vagas/analista-business-intelligence/29934572/,"Responsável por coletar, organizar e analisar dados para resolver problemas ou identificar oportunidades; Responsável por otimizar e automatizar diversos processos relacionados aos dados na empresa; Limpar dados, identificar, corrigir informação duplicada, inválida ou corrompida; Organizar o material para obter insights valiosos para a empresa, em relação à sua comunicação, estratégias de marketing, comportamento do usuário, previsões, produtos, sistemas, etc.; Garantir a qualidade dos dados, as integrações e a consistência dos relatórios; Criar e desenvolver relatórios gerenciais; Acompanhar os resultados e fornecer as informações para as áreas de negócios; Acompanhar tendências do mercado, KPIs e estimativas, sugerindo otimizações; Automatizar documentos para uso recorrente; Montar relatórios, análises e apresentação de resultados. Reportar-se a gestão de TI, coletar, organizar e analisar dados para ajudar a resolver problemas, tratar dados e gerar informação para tomada de decisão. Foco em automatizar processos de dados, melhorar a extração e geração da informação. Experiência: na função Graduação: Cursando superior ou concluído. Informática: Conhecimentos em excel, power bi, SQL (necessário conhecer banco de dados do Protheus), ferramentas de ETL, Web Analytics, Google Analytics, entre outras . Inglês: básico Cursos: atualizações relacionadas área Treinamentos: Oferecidos pelo TI.","['Assistência Médica / Medicina em grupo', 'Assistência Odontológica', 'Convênio com Farmácia', 'Cesta Básica', 'Restaurante na empresa', 'Vale Transporte']",CLT (Efetivo)
30612839,2024-10-08T23:59:59Z,Cientista de Dados Sênior,cientista-de-dados-senior,não disponível,CODE GROUP,SP,São Paulo,/vagas/cientista-de-dados-senior/30612839/,"Estimado(a) Candidato(a), Nós da Code Group estamos encantados em estender uma oferta de emprego para o cargo de Cientista de Dados Sênior em nosso time em Campinas. Nossa equipe está à procura de um profissional experiente, comprometido e apaixonado por análise de dados, que nos ajude a impulsionar nossos projetos e alcançar resultados excepcionais. - 1 vaga - Modelo Cooperado ou PJ - Hibrido 3x presencial 2x Home - Local: Campinas - Segunda a sexta-feira (horario comercial) - Empresa fornece a máquina Requisitos: - Mestrado ou Doutorado em áreas relacionadas a ciência de dados, computação, matemática, estatística ou campos afins. - Experiência comprovada em Python, ETL, SQL, e Machine Learning. - Habilidade em limpar, transformar e organizar dados coletados para análise. - Experiência em análise preditiva. - Conhecimento em ambientes de big data e cloud computing. Responsabilidades: Desenvolver e manter scripts de scraping em Python para extrair dados de diversas fontes online; Limpar, transformar e organizar dados coletados para análise; Colaborar com equipes de engenharia e análise para integrar dados em sistemas internos; Identificar e resolver problemas relacionados à coleta de dados, garantindo a precisão e a integridade dos dados; Criar relatórios e visualizações para comunicar insights de dados a partes interessadas; Manter-se atualizado com as melhores práticas e ferramentas de scraping e análise de dados Quer saber mais? Envie seu CV para daniela.arce@codegroup.com.br",[],Prestador de serviços (PJ)
30510300,2024-10-01T23:59:59Z,Analista de Dados/Inteligência de Mercado - Alphaville,analista-de-dados-inteligencia-de-mercado-alphaville,não disponível,Confidencial,SP,Barueri,/vagas/analista-de-dados-inteligencia-de-mercado-alphaville/30510300/,"Realizar análise crítica de dados e criação de gráficos e apresentação de indicadores de desempenho da área.Utilização de excel avançado e Power BI,  criação de relatórios de dados.Análise de dados e de mercado.Responsável por coletar, analisar e interpretar dados e informações relevantes para entender o cenário econômico e as tendências do setor ou mercado. Seu objetivo principal é fornecer insights estratégicos para ajudar a gestão a tomar decisões informadas sobre seus produtos, serviços e estratégias de negócio.Elaborar relatórios e apresentações que comunicam suas descobertas de forma clara e concisa para gestores e tomadores de decisão. Essas informações são fundamentais para direcionar estratégias de marketing, desenvolver produtos alinhados com as necessidades do mercado, e explorar oportunidades de crescimento. Formação Acadêmica: Superior cursando ou concluído em Administração, Engenharia, Matemática, Estatística ou Tecnologia da Informação.Excel avançado. Pacote Office Intermediário/avançado.Conhecimento em análise crítica de dados e criação de gráficos e apresentação de indicadores de desempenho da área.Conhecimento em Power BI e na criação de dashboards.Conhecimento em Mercado Financeiro.Diferencial se tiver conhecimento no segmento do Agronegócio.","['Assistência Médica / Medicina em grupo', 'Tíquete Refeição', 'Vale Transporte']",CLT (Efetivo)
30401609,2024-09-16T23:59:59Z,Analista de Dados Junior,analista-de-dados-junior,"De R$ 3.001,00 a R$ 4.000,00",NEXT ELEVADORES,SP,São Paulo,/vagas/analista-de-dados-junior/30401609/,"Estamos em busca de um profissional do setor de tecnologia que tenha experiência com tratamento e análise de dados, visando organizar as fontes de dados de diversos setores e transformar isso em informação para decisões estratégicas da empresa otimizando nossa eficiência. A principal plataforma de registro de dados utilizado é o Excel, portanto é imprescindível que o profissional tenha conhecimento intermediário/avançado na plataforma.   formado ou cursando ciências de dados, data science, TI, analise e desenvolvimento de sistemas, ciência da computaçãocursos relacionados a analise, tratamento de dados.Sólidos conhecimentos em EXCEL ","['Assistência Médica / Medicina em grupo', 'Assistência Odontológica', 'Tíquete Refeição', 'Cesta Básica', 'Combustível', 'Celular fornecido pela empresa', 'Vale Transporte', 'Participação nos lucros']","CLT (Efetivo), Prestador de serviços (PJ)"
30531845,2024-10-04T23:59:59Z,Analista Business Intelligence Sr - Afirmativa para Mulheres,analista-business-intelligence-sr-afirmativa-para-mulheres,não disponível,TIGRE,SC,Joinville,/vagas/analista-business-intelligence-sr-afirmativa-para-mulheres/30531845/,"Descrição da vagaOPORTUNIDADE EXCLUSIVA PARA MULHERESAuxiliamos na tomada de decisões por meio de dados, automatizando processos egarantindo confiabilidade nos números e nos procedimentos. Destacamo-nos pelacombinação única de conhecimento técnico e abordagem generalista no suportepersonalizado em BI.Responsabilidades e atribuiçõesGarantir estabilidade do ambiente de BI;Interagir com área de negócio para entender necessidades de BI;Criar relatórios e dashboards a fim de auxiliar a empresa na tomada de decisão;Integrar fontes de dados garantindo a qualidade e visibilidade de indicadoreschave para tomada de decisão;Estabelecer processo de governança de dados;Apoiar na criação de análise de dados mais avançadas;Liderar e apoiar analistas mais jovens do time;Otimizar e automatizar processos manuais com foco em ganho de produtividade eassertividade na disponibilização de informações.Requisitos e qualificaçõesRequisitos obrigatórios:Ensino superior completo.Experiência prévia em BI.Pacote Office avançado.Inglês avançado.Conhecer do ambiente Azure, Power BI, Azure Data Factory (ADF), DataBricks, SQL eAnalysis Services (Ou semelhantes).Experiência prévia em áreas de BI com ambiente alocado em nuvem.Requisitos desejáveis:Pós-graduação, MBA ou Especialização cursando.Espanhol Básico.Informações adicionaisNos preocupamos com o bem-estar das nossas Feras e oferecemos benefícios Como:Jornada de Trabalho:Híbrida (3 dias na semana presencial)Horário Flexível;Vale Refeição;Brinde Natal;Plano de Saúde;Plano Odontológico;Seguro de Vida;Previdência privada;Gympass;Day Off de Aniversário;Desconto em nossos produtos;Bônus anual (participação de lucros);Descontos de até 50% em medicações;Programas de saúde.Etapas do processoQuem SomosCom mais de 80 anos de mercado, somos uma multinacional brasileira líder emsoluções para construção civil, com forte presença internacional e com quase 5 milprofissionais, atuando em 9 países. O que nos impulsiona é o propósito de cuidarda água para transformar a qualidade de vida das pessoas nas comunidades em queatuamos.Nosso time é formado por pessoas que abraçam esse mesmo propósito e juntosconstruímos uma das 25 melhores multinacionais para se trabalhar na América Latina pelo ranking Great Place to Work 2022. Valorizamos um time diverso em umambiente multicultural, respeitoso e inclusivo que potencializa o seu talento.Acreditamos que a nossa maior conexão é com as pessoas e aqui, você é livre paraser quem você é.Sentiu essa conexão? Venha fazer parte do nosso time!Clique aqui e siga-nos no LinkedIn. Ensino superior completo.Experiência prévia em BI.Pacote Office avançado.Inglês avançado.Conhecer do ambiente Azure, Power BI, Azure Data Factory (ADF), DataBricks, SQL e Analysis Services (Ou semelhantes).Experiência prévia em áreas de BI com ambiente alocado em nuvem.",[],
29910780,2024-07-30T23:59:59Z,Analista de BI - T.I | Ramo de seguros e benefícios | São Paulo - SP,analista-de-bi-ti-ramo-de-seguros-e-beneficios-sao-paulo-sp,não disponível,DOR CONSULTORIA,SP,São Paulo,/vagas/analista-de-bi-ti-ramo-de-seguros-e-beneficios-sao-paulo-sp/29910780/,"Somos uma Consultoria de Gestão de Seguros &amp; Benefícios, prestamos todo o atendimento e gestão do plano de saúde, odonto e vida do nosso cliente (empresas) e fazemos parte do Grupo da Rede DOr São Luiz, a maior Rede Hospitalar da América Latina. Nessa vaga está disponível para PJ que possuem conhecimentos no suporte ao Power BI e gerenciamento de dados.Estamos em uma modalidade híbrida - escritório fica na Vila Olímpia (zona sul) Desenvolver e manter dashboards interativos utilizando a plataforma Power BI;Realizar a modelagem de dados para garantir a eficiência e a integridade das informações;Desenvolver processos ETL para extração, transformação e carga de dados;Criar consultas SQL complexas para a obtenção de dados relevantes;Colaborar com as equipes de negócios para entender os requisitos e traduzi-los em soluções de BI;Colaborar com outros membros da equipe de BI para desenvolver e implementar projetos de BI;Participar ativamente na criação de relatórios e análises, aplicando as melhores práticas de Data Visualization;Utilizar técnicas de Storytelling para comunicar insights e análises de maneira clara e impactante;Identificar oportunidades de melhoria nos processos de BI e propor soluções inovadoras. Experiência comprovada no desenvolvimento de dashboards e relatórios utilizando o Power BI;Conhecimento sólido em modelagem de dados, ETL, DAX e consultas SQL;Capacidade de interpretar e traduzir requisitos de negócios em soluções técnicas eficazes;Habilidade para trabalhar em equipe e se comunicar eficientemente com diferentes áreas da empresa;Familiaridade com técnicas avançadas de Data Visualization e Storytelling;Comprometimento com a precisão e integridade dos dados;Graduação em áreas relacionadas, como Ciência da Computação, Engenharia, Estatística ou áreas afins.",[],Prestador de serviços (PJ)
30662123,2024-10-14T23:59:59Z,Analista de Inteligência de Dados,analista-de-inteligencia-de-dados,não disponível,ARROJITO COMERCIO DE ALIMENTOS,SP,Campinas,/vagas/analista-de-inteligencia-de-dados/30662123/,"ü	Análises Diárias:ü	Analisar dados diariamente para monitorar o desempenho em relação às metas estabelecidas;ü	Identificar tendências e padrões nas vendas diárias utilizando técnicas estatísticas e analíticas;ü	Criar relatórios diários;ü	Fornecer atualizações regulares e visualizações claras dos dados do negócio para a equipe e gerentes;ü	Desenvolver e implementar modelos preditivos para prever vendas futuras com base em dados históricos e variáveis externas. ""	Formação Acadêmica: Formação em áreas como Processamento de Dados, Ciência da Computação, Estatística, Matemática, Engenharia de Dados ou áreas relacionadas;""	Desejável Pós-Graduação e/ou Especialização em Ciências de Dados.""	Requisito: Power BI Avançado, ""	Excel Avançado;""      SQL.","['Assistência Odontológica', 'Tíquete Refeição', 'Tíquete Alimentação', 'Vale Transporte']",CLT (Efetivo)
30468112,2024-09-23T23:59:59Z,Analista de BI Pleno/Sênior,analista-de-bi-pleno-senior,não disponível,INFOVAGAS,AM,Manaus,/vagas/analista-de-bi-pleno-senior/30468112/," * Experiência comprovada como Analista de BI  * Sólido conhecimento em modelagem de dados, ETL (Extract, Transform, Load) e integração de dados provenientes de diversas fontes (bases de dados, APIs, etc.). * Conhecimento avançado em SQL e em bancos de dados relacionados (SQL Server, Oracle, etc.). Contratação: PJ Período: IndeterminadoAtuação Presencial em Manaus/AM ",[],Prestador de serviços (PJ)
30527326,2024-10-04T23:59:59Z,Analista de dados/ Visualização BI | Senior Associate [tag01],analista-de-dados-visualizacao-bi-senior-associate-tag01,não disponível,PRICEWATERHOUSECOOPERS,SP,São Paulo,/vagas/analista-de-dados-visualizacao-bi-senior-associate-tag01/30527326/,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismAdvisory Generalist (entry level)Management LevelSenior AssociateJob Description &amp; SummaryUma carreira em Technology Consulting, dentro de serviços de Consultoria Geral,proporcionará a você a oportunidade de ajudar os clientes a aproveitar vantagensessenciais, trabalhando ao lado de líderes empresariais para resolver seusproblemas mais difíceis e capturar suas maiores oportunidades. Trabalhamos comalgumas das maiores e mais complexas empresas do mundo para compreender os seusproblemas e oportunidades comerciais únicos num ambiente em constante mudança.Ajudamos a criar mudanças sustentáveis, estimulando a inovação, desbloqueandopossibilidades de dados, navegando pelo risco e pela complexidade regulatória,otimizando negócios e alinhando custos com a estratégia de negócios para criar umavantagem competitiva.Como membro da equipe, você trabalhará com os clientes para definir sua visão eplanejar como chegar lá. Fornecemos as soluções tecnológicas que as organizaçõesprecisam para competir, crescer e construir um legado duradouro de melhoria edesempenho, em parceria com as melhores tecnologias e conjuntos de soluções. Aoingressar, você ajudará nossos clientes a compreender e evoluir a maneira comoalinham a Tecnologia da Informação com sua estratégia de negócios, criam soluçõesintegradas de ponta a ponta e usam aplicativos empresariais para resolverproblemas de negócios complexos.Como Sr Associate você trabalhará como parte de uma equipe de solucionadores de problemas, ajudando a resolver questões comerciais complexas, desde a estratégia até a execução. As competências e responsabilidades profissionais da PwC para este nível de gestão incluem, mas não estão limitadas a:Noções básicas sobre programação (SQL / Python / Spark)Noções básicas de visualização de dados (PowerBI)Noções básicas de soluções de ETL / ELTNoções básicas de fluxo de dados / implementações de engenharia de dadosInglês básico#LI-DNIEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa Sponsorship?NoGovernment Clearance Required?NoJob Posting End Date",[],
30646658,2024-10-11T23:59:59Z,"Analista de Dados, Brasil Center - São Paulo/SP - Analista de Negócios",analista-de-dados-brasil-center-sao-paulo-sp-analista-de-negocios,"De R$ 5.001,00 a R$ 6.000,00",Brasilcenter Comunicações Ltda,SP,São Paulo,/vagas/analista-de-dados-brasil-center-sao-paulo-sp-analista-de-negocios/30646658/,"O(A) Analista de Dados do nosso time Brasil Center (empresa de telecomunicações do grupo Claro Brasil) é responsável por atuar de maneira estratégica, utilizando dados para melhorar operações e resultados de vendas de produtos e serviços da empresa, junto aos demais Especialistas de Produtos. A função envolve análise de mercado, tendências e desempenho operacional, além de colaborar com as áreas de Marketing e Vendas.Quais serão as suas responsabilidades?"" Atualizar e organizar tabelas de preços dos produtos em Excel para as Áreas;"" Estruturar tabelas de forma acessível e intuitiva;"" Garantir a precisão e apresentação clara das informações de precificação;"" Interagir com as áreas de Marketing e Vendas para propor melhorias nas estratégias de precificação;"" Colaborar com as áreas de Produtos e Comerciais para identificar dificuldades relacionadas à precificação e cadastro.Remuneração: R$ 5.320,00Regime: CLT Efetivo (temporária 6 meses)Horário de Trabalho: 40 horas semanais (segunda a sexta-feira)Modalidade de trabalho híbrida (3 dias presenciais; 02 dias homeoffice)Local de trabalho: Zona Sul  São Paulo/SP "" Ensino superior completo (preferência por cursos relacionados a Marketing, Dados, Administração ou Tecnologia);"" Conhecimento avançado em Excel, incluindo tabelas dinâmicas e criação de relatórios com fórmulas;"" Experiência com ferramentas VBA;"" Habilidade em criação de dashboards gerenciais;"" Conhecimento avançado em PowerPoint (diferencial);"" Experiência em áreas de Negócios ou comunicação (diferencial).","['Assistência Médica / Medicina em grupo', 'Assistência Odontológica', 'Seguro de Vida em Grupo', 'Tíquete Refeição', 'Tíquete Alimentação', 'Combustível', 'Previdência Privada', 'Vale Transporte', 'Participação nos lucros']",CLT (Efetivo)
30111927,2024-08-20T23:59:59Z,Engenheiro de Dados Júnior/Pleno,engenheiro-de-dados-junior-pleno,não disponível,MARIANA MEDEIROS,SP,São Paulo,/vagas/engenheiro-de-dados-junior-pleno/30111927/,"A Share People Hub em parceria com a Foursys, uma empresa global que soluciona desafios de negócios através da tecnologia, busca por Engenheiro de Dados Júnior, para atuação híbrida, 2 vezes presenciais na Faria Lima - São Paulo/SP.Sobre a Foursys:Desde 2000, a Foursys possui um portfólio de Digital Business com serviços e produtos em design, construção, evolução e inovação de soluções, entregando valor para os negócios de clientes e parceiros nos mais diversos momentos de suas trajetórias.Responsabilidades:Vaga para banco em momento de expansão, com bom green field para construção de nova estrutura de dados, trazendo bastante visibilidade e oportunidades de carreira. O job neste primeiro momento (ano) seria focado na criação de Pipelines de dados e estruturação de um Data Lake + Data Warehouse. Inicialmente para entender as demandas das Unidades de negócio, a vaga é remota com ações pontuais presenciais no inicio do projeto, mas no futuro podendo ser remoto full.É preciso ter:Experiência com Apache Spark e linguagem SQL;Vivências na construção de pipelines ETL;Conhecimento com Databricks ou Data Lake/Warehouse similares;GCP (Google Cloud);Auxiliado na criação de um Data Warehouse;Python;Power BI;Construção de Jobs de Validação de DadosConhecimento de mercado financeiro;Contrução de CDC (Change Data Capture);Conhecimento de algum orquestrador de dados, como Airflow;Desejável curso superior completo na área.O que oferecem a você:z Assistência médica; r VR e VA flexível; Ë Gympass e Wellz;½ Parceria com o SESC;c Descontos em restaurantes;Ú Descontos em cursos técnicos e de ensino superior;à Descontos em escolas e plataformas de idiomas.",[],Prestador de serviços (PJ)
30425559,2024-09-18T23:59:59Z,Analista de Dados - 84061,analista-de-dados-84061,não disponível,MANPOWER ,SC,Navegantes,/vagas/analista-de-dados-84061/30425559/,"Responsabilidades e atribuições&#34; Projetar e desenvolver painéis interativos, relatórios e visualizações usando ferramentas de BI (Power BI);&#34; Traduzir requisitos de negócios complexos em insights acionáveis para as principais partes interessadas  segmento de logística;&#34; Conduzir análises de dados completas para identificar tendências, padrões e oportunidades para melhorias de processos e crescimento de negócios;&#34; Identificar e analisar indicadores-chave de desempenho (KPIs) para avaliar o desempenho dos negócios e recomendar estratégias;&#34; Colaborar com unidades de negócios para identificar ineficiências de processos e propor soluções baseadas em dados para maior eficiência operacional;&#34; Implementar verificações de qualidade de dados e procedimentos de validação para manter soluções de BI confiáveis para conectar-se ao processo de operação;&#34; Estabelecer parcerias com equipes multifuncionais para reunir requisitos e fornecer insights que orientem decisões estratégicas;&#34; Apresentar descobertas e recomendações para públicos técnicos e não técnicosEspecialista na criação e análise de indicadores no Power BI. Requisitos e qualificaçõesConhecer logística (desejável);Formado em Logística, Engenharia, TI ou afins;Conhecimento de Excel;Perfil voltado para análise de dados;Inglês básico/intermediário - desejável.#AnalistaDeDados #DataAnalysis #BigData #DataScience #GestãoDeDados #ManpowerGroup #VagasManpowerGroup #Manpower","['Assistência Médica / Medicina em grupo', 'Assistência Odontológica', 'Tíquete Refeição', 'Tíquete Alimentação', 'Vale Transporte']",Temporário
29946695,2024-08-02T23:59:59Z,Analista de Ciência de Dados II,analista-de-ciencia-de-dados-ii,"De R$ 6.001,00 a R$ 7.000,00",Gi Group Brasil Recursos Humanos Ltda.,RS,Taim,/vagas/analista-de-ciencia-de-dados-ii/29946695/,"Conhecimento em estatística, quimiometria, ciência de dados e áreas correlatas para executar tarefas técnicas diárias, como organizar silos de dados em dados limpos e prontos para uso, explorar a variabilidade, correlações e causalidade dos dados, treinar regressões e algoritmos de classificação para entregar insights para o negócio."" Ampla visão da área de ciência de dados/quimiometria, em termos de tecnologias de ponta disponíveis para serem aplicadas em projetos empresariais considerando velocidade de implementação, complexidade de manutenção e custos rentáveis ??para desenvolvimento e custos operacionais de implantações."" Habilidades de programação para realizar desenvolvimentos de soluções utilizando Python (Flask, Scikit-learn, Pandas), MATLAB, cloud computing (Azure databricks, Machine Learning), SQL, NoSQL, tecnologias de API para apoiar negócios e projetos em uma ampla variedade de oportunidades."" Executar atividades relacionadas à operacionalização de projetos de pesquisa com eficiência, qualidade e em conformidade com as normas de qualidade, segurança e meio ambiente."" Apoiar projetos e indicadores, compartilhando conhecimentos/experiências em competências profissionais comportamentais e técnicas em equipe através de conversas frequentes, garantindo a execução técnica do projeto."" Comunicação com stakeholders internos e externos (idioma inglês)."" Buscar soluções tecnológicas inovadoras para atender às necessidades da BAT em Ciência de Dados e/ou Quimiometria."" Executar projetos de pesquisa, bem como elaborar apresentações de projetos na área."" Analisar e interpretar os resultados obtidos de diferentes projetos. Ensino superior completo, exatas, Computação e/ou áreas correlatas.Idiomas:  Inglês - intermediárioEstrutura da área/equipe: Pesquisa Agronômica  Desenvolvimento de solução (dados químicos, instrumentais)MBA, mestrado ou doutorado em inteligência artificial ou ciência de dados ou big data será um diferencialHabilidade em programação (python será um diferencial)Linguagem de programação R, MATLAB.Experiência Prévia: Experiência anterior em projetos e desenvolvimentos de soluções analíticas aliadas a machine learning/ inteligência artificial/ciência de dados ou quimiometria.Experiência anterior como desenvolvedor(a), cientista de dados, quimiometrista ou afins.",[],
30672085,2024-10-15T23:59:59Z,Trabalhe de Casa Analista de Dados Sênior,trabalhe-de-casa-analista-de-dados-senior,não disponível,BAIRESDEV,SE,Aracaju,/vagas/trabalhe-de-casa-analista-de-dados-senior/30672085/,"Há mais de 15 anos, a BairesDev® é líder em projetos tecnológicos. Entregamos soluções inovadoras para gigantes como Google e Rolls-Royce e as startups mais inovadoras do Vale do Silício.Temos uma equipe diversa de mais de 4.000 profissionais formada pelo Top 1% dos talentos de tecnologia do mundo, trabalhando remotamente em cargos de impacto global.Ao se candidatar para este cargo, você está dando o primeiro passo em um processo que vai além do comum. Nosso objetivo é alinhar suas paixões, habilidades, e expectativas às nossas vagas, colocando você no caminho para desenvolver uma carreira de sucesso excepcional.Estamos à procura de excelentes Analistas de Dados Sêniores para se juntar à equipe de pesquisa e desenvolvimento (P&amp;D) da BairesDev. Esse profissional usará dados para ajudar o negócio a atingir seus objetivos, principalmente gerando hipóteses e usando dados para validá-las e gerar opiniões, além de ajudar a melhorar a alfabetização de dados e o ambiente analítico geral em toda a empresa.O que você vai fazer:- Compreender, localizar e propor novas oportunidades de melhoria de processos.- Gerar hipóteses e configurar testes para validá-las usando dados.- Identificar, analisar e interpretar tendências ou padrões em conjuntos de dados complexos.- Interpretar dados, analisar resultados usando técnicas estatísticas e fornecer relatórios contínuos.- Participar ativamente nas discussões e decisões sobre todo o capítulo de Análise de Dados.- Colaborar com gerentes de produtos de dados para criar produtos de dados excelentes.- Trabalhar com a gestão para priorizar as necessidades de negócios e informações.- Ajude a difundir uma mentalidade orientada por dados e a melhorar a alfabetização de dados. Seja um evangelista de dados. Esperamos que você tenha:- Forte experiência trabalhando com analytics, BI, estatísticas ou qualquer outra área relacionada.- Proficiência com SQL.- Ampla experiência com visualização de dados e storytelling com dados.- Excelentes habilidades de comunicação e capacidade de colaborar e construir relacionamentos com usuários não técnicos.- Nível de inglês avançado.Desejável:- Experiência com Python, R ou outra linguagem de programação.- Experiência com análise de pessoas.- Ter formação em Negócios, Estatística, Engenharia ou Matemática.O que oferecemos:  - Modalidade 100% remota - trabalhe de qualquer lugar.- Excelente remuneração em USD ou na sua moeda local, como preferir.- Hardware para você trabalhar de casa.- Horários flexíveis - faça seu próprio horário.- Licença parental remunerada, férias, e feriados nacionais.- Ambiente de trabalho inovador e multicultural.- Colabore e aprenda com o Top 1% global dos talentos de cada área.- Ambiente de apoio com mentoria, promoções, desenvolvimento de habilidades, e diversas oportunidades de crescimento.Junte-se a uma equipe global onde seus talentos excepcionais podem se destacar!",[],
29699307,2024-07-18T23:59:59Z,Analista de Dados para Negócios - Híbrido - 82366,analista-de-dados-para-negocios-hibrido-82366,"De R$ 5.001,00 a R$ 6.000,00",MANPOWER ,RJ,Rio de Janeiro,/vagas/analista-de-dados-para-negocios-hibrido-82366/29699307/,"- Apoiar o time de Sucesso do Cliente e Comercial no entendimento das propostas e compromissos que desdobram nos Controles de Saldo;- Garantir a qualidade dos dados operacionais;- Extrair, modelar e analisar dados via Big Query. Ensino Superior Completo em Administração, Engenharia, Matemática e Economia;Transitar bem entre a área de dados e negócios;Salesforce(desejável);Conhecimento com GCP;Excel nivel intermediário;Necessário ter conhecimento com Big Query.#SucessoDoCliente #QualidadeDeDados #AnáliseDeDados #BigQuery #ModelagemDeDados #VagasManpowerGroup","['Tíquete Refeição', 'Vale Transporte']",Temporário
30510279,2024-10-01T23:59:59Z,Analista de BI,analista-de-bi,"De R$ 4.001,00 a R$ 5.000,00",GRUPO SERVICES,PR,Curitiba,/vagas/analista-de-bi/30510279/,"O que você fará: Essa função é responsável por acessar, manipular e analisar grandes quantidades de dados para permitir criação de dashboards, relatórios, insights e suportar a tomada de decisão baseada em dados. Estará envolvido primordialmente no ciclo downstream de dados: "" Analisar os dados disponibilizados de forma criteriosa, garantindo a qualidade. "" Desenvolver dashboards e outras formas de entrega de dados para os clientes. "" Suporte aos clientes no uso de dados, atendimento de solicitações sobre os dados e garantia dos SLA's. "" Geração de Análises para Data Insights sob demanda. "" Acessar dados em um ambiente híbrido, correlacionar os mesmos para criação de KPI's e fontes de informação para diversos tipos de uso; "" Entender necessidades dos clientes como analista de negócio para definir formas de entrega de dados para atender as necessidades dos clientes; "" Utilizar ferramentas de análise de dados e visualização para fornecer produtos de dados; "" Analisar problemas e solicitações dos clientes para fornecer insights sobre o negócio; "" Construir novas rotinas de processamento de dados e Dashboards; "" Documentar as atividades desenvolvidas e atuar em um ambiente colaborativo de desenvolvimento; "" Trabalhar em colaboração com times de vários departamentos para dar suporte à geração eficaz de relatórios e auxiliar na melhoria de processos existentes. ""Experiência com utilização de dados, de preferência com dados armazenados em banco de dados capazes de lidar com grandes volumes de dados Ex: Teradata, Oracle, SQL Server, Big data e plataformas em Nuvem;"" "" Experiência com uso Intermediário de linguagem SQL, com ênfase em DQL e DML, em plataformas de alta performance como: Oracle, SQL Server (preferencial), MySQL, Teradata, etc, ; "" Experiência prática em ferramentas e técnicas de Data Discovery como Power BI, Tableau, DOMO, etc; "" Capacidade de construir bons relacionamentos e trabalhar de forma multifuncional; "" Um senso de urgência e proatividade são essenciais. Acostumado a trabalhar com supervisão mínima e orientado a resultados; "" Capacidade de se destacar em um ambiente de ritmo acelerado e em constante mudança, gerenciando várias prioridades e projetos simultaneamente.","['Assistência Médica / Medicina em grupo', 'Assistência Odontológica', 'Tíquete Alimentação', 'Auxílio Creche', 'Vale Transporte']",CLT (Efetivo)
30614644,2024-10-08T23:59:59Z,Cientista de Dados Sênior,cientista-de-dados-senior,não disponível,RANDSTAD SP,SP,São Paulo,/vagas/cientista-de-dados-senior/30614644/,"Data Scientist altamente qualificado(a) para integrar nossa equipe de Inteligencia Artificial. O(a) profissional será responsável por transformar dados complexos em insights valiosos, utilizando técnicas avançadas de estatística, machine learning e inteligência artificial. Buscamos alguém com habilidades em análise preditiva, desenvolvimento de modelos matemáticos e com experiência em soluções de dados aplicadas a diferentes setores.Responsabilidades:Desenvolver e implementar modelos de machine learning para prever padrões e tendências de negócios.Apoiar e/ou realizar análises estatísticas avançadas para identificar oportunidades de otimização.Criar e manter estruturas de dados robustas para facilitar a análise de grandes volumes de informações.Colaborar com equipes interdisciplinares para identificar e resolver problemas por meio de soluções de dados.Comunicar os resultados da análise de forma clara e acessível para as partes interessadas.Manter-se atualizado com as tendências de tecnologias emergentes e práticas em Data Science.Requisitos:Formação acadêmica em áreas como Ciência de Dados, Estatística, Matemática ou campos relacionados.Experiência comprovada em análise de dados, modelagem preditiva e machine learning.Conhecimento em Python para análise de dados.Experiência com plataformas de computação em nuvem, como Google Cloud Platform (GCP), AWS e Azure.Capacidade de trabalhar com SQL para consulta e manipulação de grandes bancos de dados.Familiaridade com ferramentas de visualização de dados e técnicas de storytelling de dados.Conhecimento em Microsoft Azure AI e Azure Machine Learning.Proficiência em Inglês (nível profissional) e/ou Espanhol (nível profissional).Diferenciais:Habilidade em liderar projetos de inteligência artificial e inovação tecnológica.",[],CLT (Efetivo)
